timestamp,open,high,low,close,volume,turnover
2025-09-15,1.4188,1.4188,0.8438,0.9343,102137249.0,102234119.98569
2025-09-16,0.9343,0.9487,0.7311,0.8039,96989085.9,80103330.64334
2025-09-17,0.8039,0.825,0.7113,0.7726,56694302.3,42555007.26403
2025-09-18,0.7726,0.8002,0.7394,0.7748,38836961.2,29928660.34126
2025-09-19,0.7748,0.7816,0.71,0.7342,24371062.1,17974009.92512
2025-09-20,0.7342,0.8431,0.7342,0.8256,63136985.6,50114625.64903
2025-09-21,0.8256,0.9367,0.8098,0.8522,88263524.0,75641898.64389
2025-09-22,0.8522,0.8555,0.6437,0.6645,67558584.0,49095731.72682
2025-09-23,0.6645,0.7469,0.6147,0.7213,66388931.8,44894186.7487
2025-09-24,0.7213,0.7493,0.6576,0.6694,42490970.6,29300239.94116
2025-09-25,0.6694,0.6694,0.5528,0.5631,41145734.3,24735930.94798
2025-09-26,0.5631,0.5791,0.5238,0.5549,35939437.7,19831648.73861
2025-09-27,0.5549,0.5849,0.5405,0.5605,34029025.5,19165461.70656
2025-09-28,0.5605,0.5642,0.5282,0.5609,20151593.4,10947114.57534
2025-09-29,0.5609,0.6117,0.4845,0.4908,88591960.5,48866868.43151
2025-09-30,0.4908,0.4908,0.417,0.4352,46868675.9,21074991.19972
2025-10-01,0.4352,0.4549,0.4232,0.4445,42426376.6,18655849.94085
2025-10-02,0.4445,0.4636,0.3223,0.338,137476916.6,51846652.25333
2025-10-03,0.338,0.353,0.3295,0.3426,74651084.7,25477610.55788
2025-10-04,0.3426,0.3484,0.3112,0.3259,51933790.2,17157344.64669
2025-10-05,0.3259,0.3351,0.3163,0.3218,31283957.4,10207705.52249
2025-10-06,0.3218,0.3344,0.3146,0.3297,30603368.2,9933525.24385
2025-10-07,0.3297,0.3328,0.3014,0.3055,31462340.7,9946424.79099
2025-10-08,0.3055,0.3144,0.2941,0.3058,22522143.4,6821388.25593
2025-10-09,0.3058,0.3114,0.2664,0.2786,26706275.1,7572971.0269
2025-10-10,0.2786,0.2898,0.1029,0.1862,90625494.6,19836406.38567
2025-10-11,0.1862,0.1924,0.168,0.1776,43811665.5,8054570.47994
2025-10-12,0.1776,0.2538,0.1688,0.2269,91911111.2,19014502.5659
2025-10-13,0.2269,0.2276,0.2024,0.2092,48878273.3,10390931.96166
2025-10-14,0.2092,0.2102,0.1769,0.1887,39394460.0,7464318.23948
2025-10-15,0.1887,0.2011,0.1823,0.1828,44399110.1,8460804.591
2025-10-16,0.1828,0.2865,0.1755,0.2625,228626135.6,54043873.83669
2025-10-17,0.2625,0.3432,0.2396,0.2613,369895383.5,105685384.3829
