timestamp,open,high,low,close,volume,turnover
2025-09-18 10:00:00,0.3863,0.4333,0.3819,0.4068,3776068.0,1537274.5913
2025-09-18 11:00:00,0.4068,0.4125,0.3772,0.3921,8325279.0,3312805.8577
2025-09-18 12:00:00,0.3921,0.41,0.3777,0.3984,5715072.0,2246402.3435
2025-09-18 13:00:00,0.3984,0.425,0.3775,0.4144,5925199.0,2382739.7014
2025-09-18 14:00:00,0.4144,0.4262,0.393,0.4128,4694391.0,1914186.6912
2025-09-18 15:00:00,0.4128,0.4275,0.4005,0.4042,3359349.0,1385429.6571
2025-09-18 16:00:00,0.4042,0.4094,0.3836,0.3894,3714388.0,1472075.973
2025-09-18 17:00:00,0.3894,0.4024,0.3889,0.3964,1519487.0,603317.3923
2025-09-18 18:00:00,0.3964,0.405,0.389,0.3924,1178971.0,466456.8877
2025-09-18 19:00:00,0.3924,0.3963,0.3597,0.371,2330050.0,877303.3933
2025-09-18 20:00:00,0.371,0.3812,0.3612,0.3783,1510526.0,560409.1798
2025-09-18 21:00:00,0.3783,0.3892,0.3771,0.3834,1218196.0,467288.207
2025-09-18 22:00:00,0.3834,0.3986,0.3726,0.394,1679747.0,653669.4147
2025-09-18 23:00:00,0.394,0.4131,0.3867,0.3977,1909017.0,767283.329
2025-09-19 00:00:00,0.3977,0.407,0.3872,0.3921,1254852.0,498263.7343
2025-09-19 01:00:00,0.3921,0.4228,0.388,0.4113,1673681.0,678732.9267
2025-09-19 02:00:00,0.4113,0.4125,0.3809,0.3914,2599774.0,1035281.4913
2025-09-19 03:00:00,0.3914,0.3993,0.3769,0.3827,1576536.0,609316.9466
2025-09-19 04:00:00,0.3827,0.3924,0.3775,0.3875,1236098.0,475038.689
2025-09-19 05:00:00,0.3875,0.3953,0.3793,0.3822,1141797.0,441070.3619
2025-09-19 06:00:00,0.3822,0.3934,0.3808,0.3911,539002.0,209147.6492
2025-09-19 07:00:00,0.3911,0.4087,0.3881,0.4048,1328156.0,531971.0445
2025-09-19 08:00:00,0.4048,0.4466,0.4,0.4387,2947184.0,1236628.7821
2025-09-19 09:00:00,0.4387,0.485,0.4255,0.4577,10739112.0,4904788.8502
2025-09-19 10:00:00,0.4577,0.5545,0.4569,0.5306,18549991.0,9583033.1045
2025-09-19 11:00:00,0.5306,0.5388,0.4606,0.4729,13640047.0,6735533.5828
2025-09-19 12:00:00,0.4729,0.4888,0.4127,0.4203,11610091.0,5157877.9272
2025-09-19 13:00:00,0.4203,0.4342,0.4083,0.423,4217307.0,1783179.2008
2025-09-19 14:00:00,0.423,0.4271,0.3812,0.3978,5030399.0,2033554.0816
2025-09-19 15:00:00,0.3978,0.3988,0.378,0.3891,2995931.0,1160407.9928
2025-09-19 16:00:00,0.3891,0.4024,0.3848,0.3967,1852712.0,732520.8015
2025-09-19 17:00:00,0.3967,0.399,0.3699,0.382,2506584.0,964190.9865
2025-09-19 18:00:00,0.382,0.3886,0.3674,0.3856,1905423.0,721660.2884
2025-09-19 19:00:00,0.3856,0.395,0.3851,0.3889,1146633.0,446567.6127
2025-09-19 20:00:00,0.3889,0.403,0.3834,0.3918,2050521.0,808454.702
2025-09-19 21:00:00,0.3918,0.3982,0.3868,0.3953,795628.0,311740.903
2025-09-19 22:00:00,0.3953,0.408,0.3939,0.4017,1098239.0,440281.6321
2025-09-19 23:00:00,0.4017,0.4053,0.3851,0.3929,1585059.0,623859.5034
2025-09-20 00:00:00,0.3929,0.3972,0.3796,0.397,1775533.0,689450.5656
2025-09-20 01:00:00,0.397,0.3996,0.3824,0.3887,1363236.0,531225.0793
2025-09-20 02:00:00,0.3887,0.3916,0.3805,0.3859,1180158.0,454055.8773
2025-09-20 03:00:00,0.3859,0.3972,0.3728,0.3951,2255517.0,866576.969
2025-09-20 04:00:00,0.3951,0.4012,0.3892,0.3976,1704535.0,674232.0452
2025-09-20 05:00:00,0.3976,0.4058,0.3929,0.4026,1585284.0,633919.3015
2025-09-20 06:00:00,0.4026,0.4372,0.4007,0.4219,5417747.0,2288302.4961
2025-09-20 07:00:00,0.4219,0.4315,0.3875,0.3999,3806918.0,1550209.3381
2025-09-20 08:00:00,0.3999,0.4057,0.3922,0.4033,1283973.0,510003.8022
2025-09-20 09:00:00,0.4033,0.4147,0.3929,0.4079,2122316.0,857241.9865
2025-09-20 10:00:00,0.4079,0.4254,0.4012,0.4167,1637627.0,674884.3725
2025-09-20 11:00:00,0.4167,0.4211,0.4051,0.4202,1328901.0,549957.1166
2025-09-20 12:00:00,0.4202,0.4265,0.4128,0.4163,1117362.0,468488.8642
2025-09-20 13:00:00,0.4163,0.4244,0.4035,0.409,1705354.0,705382.2017
2025-09-20 14:00:00,0.409,0.4768,0.4064,0.4496,8820838.0,3967537.6402
2025-09-20 15:00:00,0.4496,0.4515,0.4189,0.4386,3979086.0,1719802.2781
2025-09-20 16:00:00,0.4386,0.461,0.4321,0.4592,2066934.0,917601.7992
2025-09-20 17:00:00,0.4592,0.4777,0.4442,0.4619,4060869.0,1882076.4748
2025-09-20 18:00:00,0.4619,0.4919,0.4619,0.4781,5030732.0,2397429.7773
2025-09-20 19:00:00,0.4781,0.5525,0.4743,0.4896,8030641.0,4120836.7898
2025-09-20 20:00:00,0.4896,0.5432,0.4882,0.5129,6653575.0,3462915.7336
2025-09-20 21:00:00,0.5129,0.5232,0.4494,0.4614,5175412.0,2517396.8824
2025-09-20 22:00:00,0.4614,0.4762,0.4441,0.4749,4121180.0,1897376.3137
2025-09-20 23:00:00,0.4749,0.4815,0.459,0.4655,2517062.0,1180445.5098
2025-09-21 00:00:00,0.4655,0.4899,0.412,0.4124,7050135.0,3200735.7321
2025-09-21 01:00:00,0.4124,0.4266,0.388,0.4103,7324483.0,2973261.9045
2025-09-21 02:00:00,0.4103,0.4252,0.4034,0.4146,2344431.0,973369.6787
2025-09-21 03:00:00,0.4146,0.4418,0.4123,0.4417,1975540.0,838165.8411
2025-09-21 04:00:00,0.4417,0.4448,0.4106,0.4257,3729792.0,1591496.217
2025-09-21 05:00:00,0.4257,0.4354,0.4215,0.4346,1308194.0,560820.1125
2025-09-21 06:00:00,0.4346,0.4794,0.4323,0.4568,4622561.0,2136784.8947
2025-09-21 07:00:00,0.4568,0.4751,0.4514,0.4634,3385432.0,1570489.8141
2025-09-21 08:00:00,0.4634,0.4957,0.4573,0.4924,3026536.0,1452438.2297
2025-09-21 09:00:00,0.4924,0.5007,0.4359,0.4476,4217608.0,1946410.7375
2025-09-21 10:00:00,0.4476,0.4698,0.4445,0.469,1263048.0,576658.3968
2025-09-21 11:00:00,0.469,0.4721,0.441,0.4422,2052899.0,932755.9087
2025-09-21 12:00:00,0.4422,0.4502,0.4225,0.4333,2407223.0,1045718.4157
2025-09-21 13:00:00,0.4333,0.441,0.4251,0.4286,1095335.0,474844.1254
2025-09-21 14:00:00,0.4286,0.4448,0.4268,0.4417,985293.0,431369.8825
2025-09-21 15:00:00,0.4417,0.4417,0.4206,0.4261,1532149.0,659605.9614
2025-09-21 16:00:00,0.4261,0.4273,0.403,0.4207,2180033.0,900055.8624
2025-09-21 17:00:00,0.4207,0.4398,0.4166,0.4356,1318657.0,562795.2646
2025-09-21 18:00:00,0.4356,0.4412,0.4286,0.4375,1065115.0,464770.0569
2025-09-21 19:00:00,0.4375,0.4429,0.4315,0.4344,563641.0,245661.3097
2025-09-21 20:00:00,0.4344,0.439,0.4297,0.4353,827736.0,359539.8131
2025-09-21 21:00:00,0.4353,0.4443,0.4324,0.4359,456675.0,199936.7184
2025-09-21 22:00:00,0.4359,0.4464,0.4152,0.4437,1467671.0,628809.0502
2025-09-21 23:00:00,0.4437,0.4444,0.4177,0.4248,1422589.0,608198.0098
2025-09-22 00:00:00,0.4248,0.4269,0.4073,0.4196,1650503.0,691144.0408
2025-09-22 01:00:00,0.4196,0.4289,0.4077,0.4204,1266807.0,527363.4281
2025-09-22 02:00:00,0.4204,0.4328,0.4144,0.4242,1387587.0,587464.7131
2025-09-22 03:00:00,0.4242,0.4422,0.4241,0.4363,1142538.0,497038.3536
2025-09-22 04:00:00,0.4363,0.4435,0.4296,0.4422,970184.0,422546.4841
2025-09-22 05:00:00,0.4422,0.4456,0.425,0.4258,1353325.0,586929.1038
2025-09-22 06:00:00,0.4258,0.4265,0.3725,0.3853,8011745.0,3127281.0323
2025-09-22 07:00:00,0.3853,0.3962,0.3809,0.3902,2460765.0,956150.8138
2025-09-22 08:00:00,0.3902,0.4116,0.39,0.4089,1748610.0,703322.654
2025-09-22 09:00:00,0.4089,0.4091,0.3904,0.3926,1426542.0,570557.695
2025-09-22 10:00:00,0.3926,0.3981,0.3886,0.3918,1407564.0,553359.3793
2025-09-22 11:00:00,0.3918,0.3958,0.3836,0.3944,1027017.0,400670.0388
2025-09-22 12:00:00,0.3944,0.395,0.3794,0.3868,1166914.0,451964.0719
