timestamp,open,high,low,close,volume,turnover
2023-05-03,1.25783,1.41189,1.2055,1.39083,152174480.0,203186086.3153
2023-05-04,1.39083,1.49,1.29407,1.32851,185726210.0,256106663.0389
2023-05-05,1.32851,1.37999,1.2551,1.30557,123282380.0,162020822.3845
2023-05-06,1.30557,1.37702,1.27,1.32949,85829050.0,113731807.9314
2023-05-07,1.32949,1.34741,1.21088,1.24213,50266760.0,64940025.6057
2023-05-08,1.24213,1.24379,1.01121,1.13403,121737920.0,137022209.4857
2023-05-09,1.13403,1.20708,1.09362,1.1772,80859640.0,92453771.1182
2023-05-10,1.1772,1.2459,1.097,1.17828,144294200.0,168888758.5591
2023-05-11,1.17828,1.18026,1.032,1.07231,74282160.0,81642881.4326
2023-05-12,1.07231,1.12195,1.01187,1.11372,58970830.0,62385472.5791
2023-05-13,1.11372,1.13958,1.085,1.09874,29043820.0,32092391.0761
2023-05-14,1.09874,1.20557,1.06726,1.159,47039580.0,53851983.5579
2023-05-15,1.159,1.25557,1.12349,1.19199,88700740.0,107689323.7766
2023-05-16,1.19199,1.20594,1.137,1.16472,54848500.0,64287348.2432
2023-05-17,1.16472,1.21472,1.10908,1.21187,68160190.0,79338072.5064
2023-05-18,1.21187,1.22431,1.12271,1.1403,40849870.0,47749815.2025
2023-05-19,1.1403,1.14895,1.10801,1.13049,21254960.0,24082590.3674
2023-05-20,1.13049,1.1337,1.10914,1.1241,14933680.0,16753396.5528
2023-05-21,1.1241,1.15275,1.04705,1.07212,33554870.0,36945792.7499
2023-05-22,1.07212,1.07729,1.03337,1.04959,28985060.0,30542432.1957
2023-05-23,1.04959,1.09826,1.02221,1.05337,30678280.0,32607679.5214
2023-05-24,1.05337,1.05337,0.9407,0.97796,63067260.0,62122356.5142
2023-05-25,0.97796,1.01045,0.936,0.98195,36601580.0,35673548.3124
2023-05-26,0.98195,1.00999,0.96302,0.9903,25362580.0,25039191.1917
2023-05-27,0.9903,1.01699,0.98211,0.99796,20841120.0,20763984.6984
2023-05-28,0.99796,1.07525,0.99218,1.06095,41653750.0,42923114.4019
2023-05-29,1.06095,1.0999,1.02125,1.03859,79298550.0,84066474.7611
2023-05-30,1.03859,1.06184,0.98438,1.00028,64904490.0,66454466.9857
2023-05-31,1.00028,1.00974,0.94088,0.97373,55286560.0,53669246.3237
2023-06-01,0.97373,0.97906,0.93651,0.94533,47791710.0,45839896.5917
2023-06-02,0.94533,0.96287,0.90262,0.9405,67531270.0,63153651.6896
2023-06-03,0.9405,0.95705,0.9061,0.93337,45172010.0,42219325.9853
2023-06-04,0.93337,0.978,0.9266,0.96038,50128130.0,48014441.1091
2023-06-05,0.96038,0.97141,0.7414,0.81663,150736950.0,127450598.2861
2023-06-06,0.81663,0.84963,0.75312,0.83099,103241220.0,83182463.8534
2023-06-07,0.83099,0.83136,0.74003,0.75664,88645020.0,68785181.6897
2023-06-08,0.75664,0.7932,0.71284,0.7285,101870200.0,76101528.5436
2023-06-09,0.7285,0.7629,0.70738,0.7385,114857820.0,84881986.2206
2023-06-10,0.7385,0.74175,0.50085,0.60903,289614660.0,176891263.4069
2023-06-11,0.60903,0.62361,0.58601,0.60463,86077380.0,52243098.7979
2023-06-12,0.60463,0.68782,0.56325,0.66224,212832220.0,137967302.6124
2023-06-13,0.66224,0.7283,0.66129,0.69773,252034020.0,175915184.6019
2023-06-14,0.69773,0.71273,0.62566,0.65023,182127260.0,122869409.5928
2023-06-15,0.65023,0.65898,0.6202,0.64843,113056550.0,72304271.709
2023-06-16,0.64843,0.72264,0.62194,0.70678,123228260.0,82202659.4597
2023-06-17,0.70678,0.7823,0.70381,0.7535,232094200.0,173642187.1613
2023-06-18,0.7535,0.79587,0.71101,0.71972,227252760.0,172700552.5677
2023-06-19,0.71972,0.79234,0.709,0.78446,247092000.0,187649428.3286
2023-06-20,0.78446,0.82769,0.74732,0.8184,266609320.0,208974662.9699
2023-06-21,0.8184,0.85033,0.76546,0.83042,260730160.0,210077893.5044
2023-06-22,0.83042,0.89034,0.78436,0.8021,208068990.0,173202430.6834
2023-06-23,0.8021,0.83585,0.77658,0.79784,148138030.0,118987297.4661
2023-06-24,0.79784,0.79801,0.71987,0.75208,86765010.0,66261198.0037
2023-06-25,0.75208,0.77976,0.73893,0.74451,65832930.0,49824861.9681
2023-06-26,0.74451,0.75932,0.71025,0.7256,81707630.0,60100356.2593
2023-06-27,0.7256,0.75704,0.70001,0.71989,116756630.0,84520263.6806
2023-06-28,0.71989,0.72035,0.6321,0.6632,119135060.0,80694662.8904
2023-06-29,0.6632,0.71417,0.6595,0.6802,139215850.0,95514354.625
2023-06-30,0.6802,0.711,0.62278,0.68874,175200270.0,119176434.6472
2023-07-01,0.68874,0.6899,0.66667,0.68854,78711270.0,53273785.1743
2023-07-02,0.68854,0.69421,0.65707,0.69041,106621010.0,72107220.498
2023-07-03,0.69041,0.71554,0.685,0.6997,160466030.0,112203707.5869
2023-07-04,0.6997,0.73869,0.67559,0.68476,176087640.0,124387326.6487
2023-07-05,0.68476,0.69094,0.64442,0.6619,153075850.0,102184562.329
2023-07-06,0.6619,0.68221,0.63301,0.6488,135917980.0,89594978.5485
2023-07-07,0.6488,0.66633,0.63833,0.66091,94858090.0,61901795.4724
2023-07-08,0.66091,0.66868,0.64044,0.65211,53245600.0,34895784.1462
2023-07-09,0.65211,0.666,0.64934,0.65842,43668820.0,28728208.9496
2023-07-10,0.65842,0.66674,0.62667,0.65468,99098010.0,63964389.9368
2023-07-11,0.65468,0.66976,0.64208,0.65499,50975250.0,33383577.0356
2023-07-12,0.65499,0.68677,0.6444,0.65482,73531270.0,49076587.1998
2023-07-13,0.65482,0.71628,0.64754,0.69849,96850140.0,65915482.2899
2023-07-14,0.69849,0.76462,0.65696,0.67995,176398630.0,124559869.6264
2023-07-15,0.67995,0.69786,0.66678,0.68279,41814610.0,28501190.8296
2023-07-16,0.68279,0.69389,0.65921,0.6717,46089800.0,31450839.576
2023-07-17,0.6717,0.73184,0.66428,0.7195,117853520.0,82031670.1743
2023-07-18,0.7195,0.78386,0.7021,0.73608,414743320.0,308121767.2106
2023-07-19,0.73608,0.77555,0.70146,0.70926,173292610.0,126902870.5191
2023-07-20,0.70926,0.72781,0.67822,0.6882,107709110.0,75845025.1069
2023-07-21,0.6882,0.6956,0.6706,0.6833,54852230.0,37496985.3063
2023-07-22,0.6833,0.7047,0.68134,0.69313,47097070.0,32537653.1709
