timestamp,open,high,low,close,volume,turnover
2025-10-19 12:00:00,15.561,15.588,15.55,15.575,4027.4,62711.398
2025-10-19 12:05:00,15.575,15.607,15.553,15.556,9026.9,140642.0795
2025-10-19 12:10:00,15.556,15.556,15.504,15.525,4617.7,71648.7458
2025-10-19 12:15:00,15.525,15.545,15.507,15.537,8096.7,125742.6497
2025-10-19 12:20:00,15.537,15.537,15.506,15.533,6372.9,98887.3608
2025-10-19 12:25:00,15.533,15.533,15.496,15.501,1628.0,25254.7641
2025-10-19 12:30:00,15.501,15.538,15.489,15.509,5458.3,84639.3291
2025-10-19 12:35:00,15.509,15.579,15.507,15.545,9153.6,142350.7359
2025-10-19 12:40:00,15.545,15.564,15.498,15.499,1517.2,23572.8067
2025-10-19 12:45:00,15.499,15.51,15.476,15.508,1971.8,30540.7861
2025-10-19 12:50:00,15.508,15.541,15.498,15.541,1726.5,26806.1879
2025-10-19 12:55:00,15.541,15.556,15.527,15.556,4925.6,76566.7863
2025-10-19 13:00:00,15.556,15.599,15.546,15.599,3105.5,48349.8162
2025-10-19 13:05:00,15.599,15.599,15.537,15.539,3970.2,61838.2882
2025-10-19 13:10:00,15.539,15.554,15.524,15.55,3258.2,50618.7818
2025-10-19 13:15:00,15.55,15.582,15.534,15.555,2605.7,40538.0839
2025-10-19 13:20:00,15.555,15.579,15.55,15.567,2869.5,44641.811
2025-10-19 13:25:00,15.567,15.607,15.553,15.591,7809.8,121669.2933
2025-10-19 13:30:00,15.591,15.645,15.587,15.627,9165.6,143077.7366
2025-10-19 13:35:00,15.627,15.666,15.615,15.657,7151.3,111886.0496
2025-10-19 13:40:00,15.657,15.7,15.648,15.679,5554.2,87044.4701
2025-10-19 13:45:00,15.679,15.721,15.662,15.71,5193.0,81521.3642
2025-10-19 13:50:00,15.71,15.795,15.688,15.768,27979.0,440337.2601
2025-10-19 13:55:00,15.768,15.846,15.747,15.789,29405.9,464797.7829
2025-10-19 14:00:00,15.789,15.803,15.704,15.738,17594.7,277042.7603
2025-10-19 14:05:00,15.738,15.801,15.716,15.747,25357.2,399431.5585
2025-10-19 14:10:00,15.747,15.781,15.729,15.731,10104.6,159237.9822
2025-10-19 14:15:00,15.731,15.79,15.713,15.79,9547.6,150333.3894
2025-10-19 14:20:00,15.79,15.83,15.768,15.801,14688.9,232198.3889
2025-10-19 14:25:00,15.801,15.829,15.788,15.803,21899.5,346204.2762
2025-10-19 14:30:00,15.803,15.824,15.78,15.79,17655.8,279096.0117
2025-10-19 14:35:00,15.79,15.805,15.755,15.762,21504.7,339326.2591
2025-10-19 14:40:00,15.762,15.797,15.761,15.791,7252.1,114471.5247
2025-10-19 14:45:00,15.791,15.805,15.765,15.798,7617.8,120215.4601
2025-10-19 14:50:00,15.798,15.822,15.784,15.821,3849.0,60814.2929
2025-10-19 14:55:00,15.821,15.872,15.82,15.852,14891.7,236024.7749
2025-10-19 15:00:00,15.852,15.858,15.81,15.834,13607.8,215478.9348
2025-10-19 15:05:00,15.834,15.841,15.786,15.786,7380.6,116608.0217
2025-10-19 15:10:00,15.786,15.789,15.761,15.778,1534.3,24198.1762
2025-10-19 15:15:00,15.778,15.781,15.758,15.771,1996.9,31495.963
2025-10-19 15:20:00,15.771,15.788,15.764,15.771,12445.4,196306.9102
2025-10-19 15:25:00,15.771,15.785,15.741,15.763,10153.5,160004.349
2025-10-19 15:30:00,15.763,15.781,15.752,15.766,3094.5,48787.2082
2025-10-19 15:35:00,15.766,15.786,15.756,15.756,4178.9,65914.2166
2025-10-19 15:40:00,15.756,15.763,15.738,15.751,2672.9,42099.8859
2025-10-19 15:45:00,15.751,15.778,15.751,15.775,2254.6,35540.0197
2025-10-19 15:50:00,15.775,15.776,15.751,15.758,1509.9,23801.6476
2025-10-19 15:55:00,15.758,15.764,15.745,15.764,3878.6,61103.0303
2025-10-19 16:00:00,15.764,15.767,15.74,15.75,6705.1,105604.1582
2025-10-19 16:05:00,15.75,15.754,15.739,15.754,3172.5,49956.1772
2025-10-19 16:10:00,15.754,15.773,15.735,15.739,2048.8,32286.7027
2025-10-19 16:15:00,15.739,15.743,15.677,15.724,17633.1,276905.7912
2025-10-19 16:20:00,15.724,15.747,15.707,15.746,2716.1,42694.9624
2025-10-19 16:25:00,15.746,15.747,15.729,15.745,2815.3,44314.4272
